,SoC,Exp,Incremental cost,SoC,Exp,Incremental effect,,ICER
4745,22142.02287,48416.69031,26274.66744,0.33347976,0.688692338,0.355212578,,73968.85435
4746,22086.95036,43905.07501,21818.12465,0.296668476,0.517497698,0.220829222,,98800.89422
4747,21617.63377,47987.25619,26369.62242,0.330354039,0.65408466,0.323730621,,81455.44705
4748,23813.69999,49139.78168,25326.08168,0.302541679,0.614732902,0.312191223,,81123.61857
4749,21365.31604,48426.65052,27061.33448,0.342277579,0.59046722,0.248189641,,109034.9072
4750,21820.63017,46167.04988,24346.41971,0.347858226,0.570779445,0.222921218,,109215.3537
4751,19012.11708,48546.75606,29534.63898,0.337812956,0.61602,0.278207044,,106160.644
4752,20134.85726,46840.93737,26706.08012,0.317338919,0.648763324,0.331424405,,80579.70291
4753,20306.25171,40536.04466,20229.79295,0.319478199,0.55709142,0.237613221,,85137.48887
4754,20979.4908,50861.44172,29881.95093,0.39766116,0.764396875,0.366735715,,81480.88582
4755,20408.67836,47167.47474,26758.79638,0.328259899,0.661519795,0.333259896,,80294.07891
4756,20757.47657,48104.8368,27347.36024,0.390524137,0.773655928,0.383131791,,71378.46792
4757,20279.96148,46958.65674,26678.69526,0.345570103,0.625656226,0.280086123,,95251.75664
4758,20826.82493,41940.43071,21113.60578,0.401442045,0.652082709,0.250640664,,84238.54875
4759,20016.80739,47044.90203,27028.09465,0.347041776,0.720510877,0.373469101,,72370.3636
4760,23729.87005,49420.48485,25690.6148,0.349984347,0.716022599,0.366038252,,70185.60124
4761,23683.44692,43251.9283,19568.48139,0.405013874,0.68838556,0.283371687,,69055.8807
4762,21845.9629,40433.4927,18587.5298,0.276637219,0.596834155,0.320196936,,58050.30494
4763,18482.80141,42667.46517,24184.66376,0.301887927,0.580429199,0.278541272,,86826.14099
4764,21288.42223,52479.05325,31190.63102,0.304403189,0.694427262,0.390024073,,79971.04063
4765,21178.78857,47189.63182,26010.84324,0.384771211,0.64159133,0.256820119,,101280.3955
4766,20233.68952,44787.11013,24553.4206,0.371180475,0.609959088,0.238778613,,102829.2287
4767,19983.87951,39135.92277,19152.04327,0.343930823,0.643556276,0.299625453,,63919.9477
4768,19183.59432,42293.57518,23109.98086,0.319211142,0.686740622,0.36752948,,62879.2577
4769,21129.71346,44807.6902,23677.97674,0.325833928,0.638192864,0.312358936,,75803.74367
4770,20994.78964,45933.65117,24938.86152,0.34839179,0.727534329,0.379142539,,65777.00728
4771,20757.57417,61840.23796,41082.6638,0.32120133,0.841786002,0.520584672,,78916.39154
4772,22194.3883,50537.33052,28342.94222,0.243466873,0.582361929,0.338895057,,83633.38929
4773,21070.15388,41337.7226,20267.56873,0.336256074,0.594013678,0.257757604,,78630.34262
4774,25193.13967,43769.84038,18576.70071,0.370075996,0.657258064,0.287182068,,64686.1443
4775,21567.15507,41865.73685,20298.58178,0.351141732,0.70245155,0.351309818,,57779.71676
4776,18942.78303,43496.91435,24554.13132,0.242832609,0.449630734,0.206798125,,118734.7872
4777,22928.61215,44345.48759,21416.87544,0.33617048,0.64635635,0.31018587,,69045.29685
4778,18802.67686,39901.14271,21098.46586,0.368077401,0.602419888,0.234342487,,90032.61049
4779,20820.2637,48410.86451,27590.60081,0.386218126,0.673955708,0.287737581,,95888.06815
4780,21481.63255,56066.95785,34585.3253,0.314289113,0.662525907,0.348236794,,99315.54013
4781,20350.11422,54631.93291,34281.81869,0.323814647,0.707671891,0.383857244,,89308.77089
4782,18807.00506,40636.39584,21829.39079,0.275439079,0.568673665,0.293234586,,74443.43827
4783,21478.3785,44719.39161,23241.01312,0.342767966,0.695323324,0.352555358,,65921.59951
4784,18242.71048,38648.73266,20406.02219,0.408394767,0.619601792,0.211207025,,96616.20945
4785,22386.34651,43467.35001,21081.0035,0.353740622,0.670495954,0.316755332,,66552.9555
4786,20952.66101,40970.78992,20018.12892,0.37220852,0.655932614,0.283724094,,70554.91359
4787,24258.12061,46387.49974,22129.37912,0.400690201,0.651433028,0.250742827,,88255.28273
4788,22173.34955,48797.77058,26624.42103,0.370530358,0.699767001,0.329236643,,80867.12584
4789,23065.92703,44548.66989,21482.74286,0.360854214,0.643098043,0.282243828,,76114.12797
4790,24275.42065,53461.68995,29186.2693,0.306942458,0.667768632,0.360826173,,80887.33981
4791,17190.46313,39758.56244,22568.09931,0.29988637,0.572316308,0.272429938,,82840.01206
4792,20484.72678,44272.91947,23788.1927,0.286289661,0.660611242,0.374321581,,63550.15016
4793,21971.67427,50602.90103,28631.22676,0.31785853,0.671325529,0.353467,,81001.13103
4794,21039.16181,40825.23996,19786.07815,0.383647371,0.672105807,0.288458436,,68592.4753
4795,24100.89828,56782.52652,32681.62824,0.399570827,0.77543155,0.375860724,,86951.43223
4796,20842.99148,46058.43644,25215.44496,0.389364681,0.766092194,0.376727512,,66932.84703
4797,20953.85599,39697.17582,18743.31983,0.339517499,0.551139062,0.211621563,,88569.99068
4798,21214.89686,43771.1307,22556.23384,0.366349454,0.722247456,0.355898002,,63378.36602
4799,19695.55471,46699.90569,27004.35098,0.383578206,0.65092021,0.267342005,,101010.5053
4800,22076.67456,43385.86209,21309.18754,0.367432168,0.688624829,0.321192661,,66343.94276
4801,20675.31429,43646.68508,22971.37078,0.316885611,0.60149731,0.284611699,,80711.2668
4802,21954.46273,48683.47585,26729.01312,0.379792283,0.683371196,0.303578913,,88046.34303
4803,22197.05447,45332.65911,23135.60464,0.319774262,0.611353555,0.291579293,,79345.84237
4804,21771.99152,64112.46014,42340.46862,0.39917411,0.733699617,0.334525508,,126568.7298
4805,21855.73029,42166.40106,20310.67077,0.280381588,0.654704874,0.374323286,,54259.70416
4806,20409.54097,43873.56301,23464.02204,0.349124853,0.717006863,0.36788201,,63781.37934
4807,21630.14984,48230.79892,26600.64909,0.35216966,0.668305162,0.316135502,,84143.18834
4808,19984.02684,47864.76825,27880.74141,0.275041125,0.52753995,0.252498825,,110419.2918
4809,22661.70749,66686.42638,44024.71889,0.355436407,0.736367698,0.380931291,,115571.2853
4810,22274.74711,50905.91429,28631.16718,0.306221305,0.635592253,0.329370948,,86926.81413
4811,24701.69463,52166.13079,27464.43617,0.389335354,0.671757495,0.28242214,,97246.04495
4812,19268.60138,46445.24532,27176.64394,0.331827282,0.749256671,0.417429389,,65104.76894
4813,20918.70106,40497.35403,19578.65297,0.331434624,0.655241823,0.323807199,,60463.9212
4814,20488.55997,42756.62008,22268.06011,0.29152106,0.525666818,0.234145757,,95103.41062
4815,20932.63792,36918.58574,15985.94782,0.328197603,0.569926433,0.24172883,,66131.73865
4816,22585.44307,43495.96583,20910.52276,0.303238574,0.631656303,0.328417729,,63670.50528
4817,19141.1768,49956.64751,30815.47071,0.407238534,0.774589397,0.367350863,,83885.663
4818,20389.48745,50104.99577,29715.50832,0.283792411,0.660164341,0.37637193,,78952.50938
4819,19003.62086,39054.64145,20051.02059,0.407322965,0.615888335,0.20856537,,96137.82275
4820,18327.61292,42470.36967,24142.75676,0.337552279,0.621235798,0.283683519,,85104.54479
4821,21699.06953,42701.36587,21002.29634,0.27963686,0.594697703,0.315060844,,66661.08072
4822,21569.43888,48946.34631,27376.90743,0.349036017,0.715553613,0.366517596,,74694.66057
4823,20733.28416,47429.82829,26696.54412,0.329022566,0.683675953,0.354653388,,75275.02926
4824,24068.39592,51544.22838,27475.83246,0.305516817,0.678619958,0.373103142,,73641.38599
4825,21394.11201,40920.52101,19526.409,0.327768743,0.652993706,0.325224963,,60039.69936
4826,20838.46341,38481.72104,17643.25763,0.330943529,0.569964796,0.239021266,,73814.59355
4827,24161.97201,54878.30724,30716.33523,0.287895629,0.652964624,0.365068994,,84138.43877
4828,20847.33917,55327.50018,34480.16101,0.350791848,0.808688763,0.457896915,,75301.14284
4829,21434.47173,45006.40947,23571.93774,0.317591851,0.659457283,0.341865432,,68950.92484
4830,21632.2855,45651.00504,24018.71954,0.341784735,0.623947603,0.282162869,,85123.60132
4831,19244.21917,42061.45948,22817.24031,0.373429068,0.680750869,0.307321801,,74245.43343
4832,23411.55581,50969.86668,27558.31088,0.247615611,0.515926799,0.268311187,,102710.2566
4833,20389.11069,46860.61279,26471.5021,0.332099818,0.622161331,0.290061513,,91261.68377
4834,21615.71406,45969.84587,24354.13181,0.322571803,0.52529363,0.202721827,,120135.7159
4835,21162.9057,46790.43116,25627.52546,0.352660523,0.629076418,0.276415895,,92713.64606
4836,17947.62646,49243.88781,31296.26135,0.325953498,0.541856652,0.215903153,,144955.0917
4837,20635.07658,39299.86468,18664.7881,0.343449617,0.637191549,0.293741932,,63541.44936
4838,25686.0187,51740.46655,26054.44786,0.315677373,0.623331027,0.307653654,,84687.59427
4839,21385.27534,41857.73064,20472.45531,0.255380209,0.516478723,0.261098514,,78408.9308
4840,20236.18439,47662.72734,27426.54295,0.319353586,0.676364062,0.357010475,,76822.79609
4841,21201.6839,43696.0466,22494.3627,0.334317387,0.599527108,0.265209722,,84817.26298
4842,23014.37919,37734.41811,14720.03892,0.311118108,0.56016912,0.249051012,,59104.51351
4843,23329.5008,46845.69099,23516.19018,0.394709254,0.651649656,0.256940402,,91523.90968
4844,22110.49518,46416.109,24305.61381,0.320582462,0.605233937,0.284651476,,85387.27497
4845,24297.17222,51158.9316,26861.75938,0.379140745,0.719364815,0.34022407,,78953.14221
4846,21912.99575,38753.44565,16840.4499,0.271293363,0.520228388,0.248935025,,67649.98186
4847,20876.35718,48850.38869,27974.03151,0.325739594,0.676718791,0.350979197,,79702.81937
4848,20045.83051,39606.7462,19560.91568,0.368264093,0.518643246,0.150379153,,130077.3096
4849,21520.93385,46190.55658,24669.62273,0.366933323,0.724190367,0.357257044,,69052.86589
4850,21056.48703,39922.71927,18866.23224,0.317160033,0.629304178,0.312144145,,60440.76932
4851,21863.57251,44094.09747,22230.52496,0.388866419,0.713673864,0.324807446,,68442.16552
4852,21126.27014,43688.86539,22562.59524,0.303651808,0.572836875,0.269185067,,83818.15352
4853,19512.46544,45871.11172,26358.64628,0.390330673,0.752018889,0.361688216,,72876.70746
4854,22125.39418,42372.38904,20246.99486,0.37337223,0.690402833,0.317030603,,63864.48082
4855,20640.49411,36220.61019,15580.11608,0.387939908,0.618040732,0.230100824,,67709.95355
4856,23082.89938,56847.04835,33764.14897,0.421942975,0.805543689,0.383600714,,88018.99404
4857,24404.82689,44472.85081,20068.02392,0.303239776,0.609664803,0.306425028,,65490.8121
4858,23054.06474,38530.34853,15476.28379,0.312324019,0.663822542,0.351498524,,44029.44177
4859,19325.53853,37552.88684,18227.34831,0.276309933,0.5209525,0.244642567,,74506.0376
4860,21321.49194,52448.37915,31126.88722,0.322733291,0.663889544,0.341156253,,91239.38644
4861,20462.47706,52904.4293,32441.95225,0.372576335,0.677444372,0.304868037,,106413.0978
4862,23543.40164,46032.10118,22488.69954,0.303247693,0.578491626,0.275243934,,81704.61468
4863,22776.10425,49094.36218,26318.25793,0.286839865,0.591973351,0.305133486,,86251.62139
4864,17341.10388,37946.01811,20604.91423,0.322200669,0.599164253,0.276963584,,74395.75245
4865,22822.48958,53222.04312,30399.55354,0.32279829,0.779400663,0.456602373,,66577.73884
4866,20567.26454,47302.98859,26735.72405,0.340629535,0.690321769,0.349692234,,76455.01227
4867,22337.21962,42469.71077,20132.49115,0.409977452,0.62487695,0.214899497,,93683.28646
4868,21482.61361,39962.4116,18479.79799,0.343213168,0.627496013,0.284282845,,65004.97062
4869,22574.5755,50915.26475,28340.68925,0.368396155,0.675143117,0.306746961,,92391.1003
4870,20915.1043,46426.8712,25511.7669,0.285277898,0.489996863,0.204718964,,124618.4835
4871,21101.96277,43115.99172,22014.02895,0.366839017,0.683206818,0.3163678,,69583.65842
4872,22688.67316,49900.82858,27212.15542,0.371915859,0.775869244,0.403953385,,67364.59306
4873,19950.05834,38509.90643,18559.84809,0.373839052,0.561602186,0.187763134,,98847.13616
4874,20665.85135,47246.76574,26580.91439,0.320646183,0.661310677,0.340664495,,78026.66496
4875,20498.45726,37358.3666,16859.90934,0.306856946,0.5013562,0.194499254,,86683.67083
4876,20403.64016,45526.54368,25122.90352,0.361997578,0.642859324,0.280861746,,89449.36038
4877,20990.09687,47487.64255,26497.54568,0.336076436,0.554847322,0.218770886,,121120.073
4878,19799.05931,50376.67292,30577.61361,0.357864388,0.7276585,0.369794112,,82688.2111
4879,19069.06715,43904.91519,24835.84804,0.336458042,0.620923492,0.28446545,,87307.0808
4880,21550.24838,44156.9876,22606.73922,0.337770229,0.61594066,0.278170431,,81269.38275
4881,24018.13587,51156.72205,27138.58619,0.341549088,0.684066659,0.342517572,,79232.68299
4882,20827.83775,39611.51082,18783.67306,0.320396426,0.595924601,0.275528175,,68173.32939
4883,24610.37154,54159.97881,29549.60727,0.398983505,0.779756479,0.380772973,,77604.2664
4884,23487.09851,54646.10913,31159.01063,0.313181436,0.647190586,0.33400915,,93287.89533
4885,21755.18954,47248.30954,25493.12,0.31752506,0.675144004,0.357618944,,71285.70907
4886,24057.75991,48486.9404,24429.18049,0.36326361,0.736451459,0.373187849,,65460.81437
4887,22440.56104,47001.46597,24560.90493,0.317484135,0.636861461,0.319377326,,76902.46903
4888,21046.56189,44475.84989,23429.288,0.288949867,0.65562901,0.366679143,,63895.88408
4889,24932.03627,47601.82947,22669.7932,0.339054366,0.701038914,0.361984549,,62626.41122
4890,20356.43436,63515.72513,43159.29076,0.40334261,0.847979864,0.444637254,,97066.29473
4891,22202.33577,49810.56105,27608.22528,0.346093285,0.658155494,0.312062209,,88470.26161
4892,18971.3476,37143.62626,18172.27866,0.347386685,0.626041689,0.278655004,,65214.25565
4893,21381.99672,47407.24888,26025.25216,0.37550386,0.674276732,0.298772872,,87107.14596
4894,19666.89461,44598.99068,24932.09608,0.391874952,0.693889429,0.302014477,,82552.65221
4895,20685.44956,36960.68537,16275.23581,0.340070775,0.571962986,0.231892211,,70184.48685
4896,20603.45217,50519.23425,29915.78208,0.283462933,0.640844857,0.357381925,,83708.15652
4897,24115.43078,45645.5811,21530.15032,0.337535358,0.673657784,0.336122426,,64054.4892
4898,21583.42034,50968.33529,29384.91495,0.339865949,0.702355272,0.362489323,,81064.22205
4899,20234.49443,46759.2479,26524.75347,0.338978741,0.692682653,0.353703912,,74991.40537
4900,20786.18235,50715.16651,29928.98416,0.356631736,0.703695193,0.347063458,,86234.90455
4901,21519.56584,43096.36224,21576.7964,0.300506543,0.599320428,0.298813885,,72208.1452
4902,23408.11464,47895.82254,24487.7079,0.321922619,0.65811217,0.336189551,,72838.99172
4903,19948.35869,44939.22673,24990.86804,0.336820408,0.628854498,0.29203409,,85575.17398
4904,21519.44268,45475.88337,23956.44069,0.382681341,0.71635285,0.333671509,,71796.48258
4905,21044.19076,47135.29571,26091.10496,0.407280162,0.721613895,0.314333734,,83004.46995
4906,20988.47358,43886.00556,22897.53197,0.331047591,0.679931107,0.348883516,,65630.87944
4907,21023.10261,48415.05262,27391.95001,0.342012696,0.793974113,0.451961417,,60606.83279
4908,22923.36354,54694.28815,31770.9246,0.336347026,0.659765722,0.323418696,,98234.65667
4909,22518.4779,46200.80939,23682.33149,0.335777801,0.683656743,0.347878941,,68076.35836
4910,21065.95872,41809.48529,20743.52657,0.333663435,0.616557628,0.282894192,,73326.09555
4911,20417.96499,48617.49298,28199.52799,0.313743658,0.514063494,0.200319836,,140772.5195
4912,23472.02833,44840.67042,21368.64208,0.359811137,0.621537958,0.261726821,,81644.83103
4913,17985.09824,34984.3319,16999.23366,0.342866244,0.581212485,0.238346241,,71321.59319
4914,21029.28922,35441.40454,14412.11532,0.391644056,0.528504352,0.136860295,,105305.3065
4915,20102.35606,45642.99123,25540.63517,0.374415298,0.665190878,0.29077558,,87836.24528
4916,22282.83027,50363.51357,28080.6833,0.388917536,0.769701718,0.380784182,,73744.35349
4917,19022.73622,40645.37551,21622.6393,0.422875004,0.601639725,0.178764722,,120955.8523
4918,20071.27608,39198.32607,19127.04999,0.377997061,0.637970295,0.259973234,,73573.151
4919,20352.55191,47492.3652,27139.81329,0.33548707,0.628789767,0.293302697,,92531.75492
4920,19810.37591,39230.96151,19420.5856,0.342901068,0.644285449,0.30138438,,64437.92998
4921,19502.13142,51075.04973,31572.91831,0.322348155,0.732004665,0.40965651,,77071.68697
4922,21184.97742,44771.14334,23586.16592,0.358105429,0.639865902,0.281760472,,83709.98864
4923,22326.02801,43346.23279,21020.20478,0.41865204,0.677344544,0.258692505,,81255.56174
4924,19476.22036,49641.18864,30164.96828,0.36586672,0.713332076,0.347465356,,86814.31902
4925,20677.1992,48029.34737,27352.14817,0.417649053,0.751200616,0.333551564,,82002.75799
4926,20722.57279,47487.5158,26764.943,0.243180272,0.551560247,0.308379976,,86792.09124
4927,18083.02363,41173.102,23090.07836,0.348472298,0.63249657,0.284024272,,81296.14482
4928,24841.58131,54824.47331,29982.892,0.275596384,0.609657921,0.334061537,,89752.60162
4929,19068.85821,42072.43537,23003.57716,0.317083478,0.592559155,0.275475677,,83504.93022
4930,22993.91103,43104.32422,20110.41319,0.330888338,0.660017746,0.329129408,,61101.84224
4931,23455.22113,46506.84123,23051.62011,0.366215039,0.708802532,0.342587493,,67286.81166
4932,22894.39025,42448.57832,19554.18807,0.306519031,0.604256597,0.297737566,,65675.9184
4933,21520.24313,38560.6701,17040.42697,0.380162838,0.65323718,0.273074342,,62402.15336
4934,21189.5568,42686.43761,21496.88081,0.301976882,0.701577887,0.399601005,,53795.86274
4935,23780.81117,49323.48879,25542.67762,0.342482113,0.698483077,0.356000964,,71748.9002
4936,19039.03878,51140.04922,32101.01044,0.342047853,0.62787371,0.285825857,,112309.6796
4937,19712.43216,40260.74252,20548.31036,0.312685611,0.590758379,0.278072769,,73895.44276
4938,21397.15463,49878.67666,28481.52203,0.301378539,0.636890246,0.335511708,,84889.8008
4939,21803.83111,39975.32563,18171.49452,0.282650523,0.595164099,0.312513575,,58146.25655
4940,21862.23463,48940.52752,27078.29289,0.401936645,0.65077937,0.248842725,,108816.8958
4941,21685.43704,44972.51869,23287.08165,0.347224635,0.677235988,0.330011353,,70564.48645
4942,18696.1399,43422.67764,24726.53774,0.314095014,0.578311908,0.264216895,,93584.24175
4943,21387.10117,42606.12918,21219.02801,0.288979295,0.561347874,0.272368579,,77905.56478
4944,22111.475,50101.62894,27990.15394,0.305901261,0.616947166,0.311045905,,89987.21244
4945,23813.14893,44886.38965,21073.24072,0.399524687,0.711486838,0.31196215,,67550.63297
4946,21804.69457,48410.84655,26606.15198,0.32622063,0.603037903,0.276817272,,96114.49369
